Proposal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID,Research Body,Research Body ROR ID,Funder Name,Crossref Funder Registry ID,Proposal Title,Start Date,End Date, Current Total Commitment 
02/IN.1/B1261,Principal Investigator Programme,,,Fergal O'Gara,https://orcid.org/0000-0002-2659-0673,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,An Integrated Systems Biology Approach to Elucidating the Nature of Molecular Signalling in Microbial-Host Interactions,01/09/2003,09/11/2007,1007738
02/IN.1/B232,Principal Investigator Programme,,,Geraldine Butler,https://orcid.org/0000-0002-1770-5301,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Genomic Analysis of Biofilm Formation by the Pathogenic Yeast Candida Parapsilosis,01/09/2003,07/02/2008,976362
02/IN.1/I236,Principal Investigator Programme,,,Werner Blau,https://orcid.org/0000-0002-9666-7058,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Applications of Carbon Nanotubes and Self-Assembling Molecular Nanowires in Electronic and Optoelectronic Devices,01/09/2003,11/08/2007,889465
02/IN.1/I175,Principal Investigator Programme,,,Stefano Sanvito,https://orcid.org/0000-0002-0291-715X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Computational Spintronics at the Molecular Level,15/09/2003,23/12/2007,955345
02/IN.1/I28,Principal Investigator Programme,,,Sile Nic Chormaic,,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Investigation of Active and Passive Spherical Glass Microresonators for Advancements in Telecommunications and Quantum Information Technology,16/09/2003,13/03/2008,717190
02/IN.1/B267,Principal Investigator Programme,,,Paula Murphy,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Gene Expression Analysis and 3-Dimensional Computer Modelling of Wnt Signalling Pathways in the Developing Limb and Face of Mouse embryos Using Optical Projection Tomography,22/09/2003,19/03/2008,588466
02/CE1/B124,Centres for Science Engineering and Technology Programme,,,Fergus Shanahan,https://orcid.org/0000-0003-0467-0936,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,CSET APC: Alimentary Pharmabiotic Centre,01/10/2003,04/09/2008,17288259
02/IN.1/B183,Principal Investigator Programme,,,Denis Shields,https://orcid.org/0000-0003-4015-2474,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Functional Bioinformatics of Protein Micro-Domains and the Design of Biologically Active Peptides from Transmembrane Proteins,01/10/2003,10/09/2007,1017447
02/IN.1/B198,Principal Investigator Programme,,,Douwe van Sinderen,https://orcid.org/0000-0003-1823-7957,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Molecular Investigation of Host and Parasite-Encoded Factors Involved in Viral Entry into Gram-Positive Bacteria,01/10/2003,08/03/2008,536583
02/IN.1/B203,Principal Investigator Programme,,,Wim Meijer,https://orcid.org/0000-0003-1302-4338,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,A Novel Virulence Mechanism of the Intracellular Pathogen Rhodococcus Equi: Protein Networks Their Role in Virulence and Impact on Macrophage Physiology,01/10/2003,08/03/2008,873840
02/IN.1/B222,Principal Investigator Programme,,,Thomas Cotter,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Unravelling the Regulation of Apoptosis in Vivo Animal Models with a Focus on Caspase Independent Cell Death,01/10/2003,09/12/2007,913192
02/IN.1/B227,Principal Investigator Programme,,,John L Waddington,,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Targeted Gene Deletion of Dopamine Receptor Subtypes and Associated Transduction Mechanisms: Systematic Comparison of Functional Phenotype and Platforms for Drug Discovery in Congenic Knockouts,01/10/2003,08/03/2008,966660
02/IN.1/B256,Principal Investigator Programme,,,Daniel Bradley,https://orcid.org/0000-0001-7335-7092,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Mammalian Population Genomics and Selection: Detection of Loci with Functionally Significant Variation in the Bovine Genome,01/10/2003,08/03/2008,1011519
02/IN.1/I208a,Principal Investigator Programme,,,John Morrison,https://orcid.org/0000-0002-0134-6025,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,WebCom-G: Grid Middleware to Hide the Grid,01/10/2003,08/03/2008,4923436
02/IN.1/I217,Principal Investigator Programme,,,Noel Buckley,,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Microstructural Study of Electrodeposited Copper Metallization for Advanced Microelectronic Devices for Information Communications Technology,01/10/2003,08/03/2008,1015026
02/IN.1/I229,Principal Investigator Programme,,,Stephen Fahy,https://orcid.org/0000-0002-4345-9415,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Carrier Scattering and Localisation in Semiconductor Alloys: From First Principles to Materials,01/10/2003,07/02/2008,865280
02/IN.1/I250,Principal Investigator Programme,,,Vinny Cahill,https://orcid.org/0000-0002-0822-3490,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Middleware for Sentient Computing,01/10/2003,10/09/2007,1028157
03/IN.3/B404,Principal Investigator Programme,,,Desmond Higgins,https://orcid.org/0000-0002-3952-3285,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Multiple Alignment Methods for the Genome Era,01/10/2003,08/03/2008,773126
03/IN.3/I361a,Principal Investigator Programme,,,Mark Keane,https://orcid.org/0000-0001-7630-9598,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,01/10/2003,10/09/2007,3164777
03/IN.3/I361b,Principal Investigator Programme,,,Gregory O'Hare,https://orcid.org/0000-0002-5124-1686,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,01/10/2003,10/09/2007,1250405
03/IN.3/I361c,Principal Investigator Programme,,,Alan Smeaton,https://orcid.org/0000-0003-1028-8389,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,01/10/2003,10/09/2007,72868
03/IN.3/I361d,Principal Investigator Programme,,,Barry Smyth,https://orcid.org/0000-0003-0962-3362,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,01/10/2003,10/09/2007,906786
03/IN.3/I361e,Principal Investigator Programme,,,Dermot Diamond,https://orcid.org/0000-0003-2944-4839,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,01/10/2003,10/09/2007,4503
03/IN.2/B341,Principal Investigator Programme,,,Bernard Allan,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Role of the PPAR Co-Activator Pgc-1 in the Molecular Programming of Insulin Sensitivity in Human Skeletal Muscle Cells,01/11/2003,16/10/2006,1067540
03/IN3/B395,Principal Investigator Programme,,,Martin Clynes,https://orcid.org/0000-0002-3093-8185,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Understanding & Exploiting Gene Expression Profiles of Cultured Animal Cells in Order to Develop Improved Biopharmaceutical Production Processes,01/11/2003,08/04/2008,4021016
03/RP1/I382,Research Professorship Programme,,,Stewart Fotheringham,,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,SFI Research Professorship Award,01/11/2003,03/04/2009,2820411
02/IN.1/B266,Principal Investigator Programme,,,Martin Caffrey,https://orcid.org/0000-0002-2931-4551,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,The Structural Biology of Membrane Proteins: Proteomics via Crystal Structure,03/11/2003,10/04/2008,2481915
01/FE1/B018S,Supplement,,Equipment / Infrastructure Supplement,Ciaran Morrison,https://orcid.org/0000-0003-2401-7029,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Supplementary Request to DNA Double-Strand Break Repair and the Maintenance of Genomic Stability,01/12/2003,29/05/2004,59723
01/PI2/B024S,Supplement,,Equipment / Infrastructure Supplement,Luke O'Neill,https://orcid.org/0000-0002-4333-2748,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Supplementary Funding for an Applied Biosystems QTRAP Mass Spectrometer,01/12/2003,29/05/2004,199650
02/FE.1/C023s,Supplement,,Equipment / Infrastructure Supplement,Conor Heneghan,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Supplementary Equipment Grant,01/12/2003,29/05/2004,70000
02/IN.1/I025s,Equipment Call,,Equipment / Infrastructure Supplement,Thomas Brazil,https://orcid.org/0000-0002-4534-0418,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Supplementary Equipment Grant,01/12/2003,29/05/2004,70000
02/IN1/I39s,Supplement,,Equipment / Infrastructure Supplement,Orla Feely,https://orcid.org/0000-0003-3426-6854,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Supplementary Equipment Grant,01/12/2003,29/05/2004,70000
03/CE2/B334,Centres for Science Engineering and Technology Programme,Planning,,Brian McCraith,,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,CSET BDI: Center for Future Diagnostics and Health,01/12/2003,30/11/2004,409004
03/CE3/M406,Centres for Science Engineering and Technology Programme,,,John Pethica,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,CSET CRANN: Centre for Research on Adaptive Nanostructures and Nanodevices (CRANN),01/12/2003,04/11/2008,10123819
03/CE3/M407B,Centres for Science Engineering and Technology Programme,Building Grant,,John Pethica,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,CSET CRANN: Construction of Specialised Laboratory for Nanoscience Research - CRANN,01/12/2003,31/01/2011,10912406
03/IN3/B370,Principal Investigator Programme,,,Timothy Foster,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Functional Analysis of Novel Surface Proteins of Staphylococcus Aureus,01/12/2003,08/05/2008,913558
03/IN3/I396,Principal Investigator Programme,,,Doug Leith,https://orcid.org/0000-0003-4056-4014,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,National Communications Network Research Centre,01/12/2003,08/05/2008,4590587
03/IN3/I397,Principal Investigator Programme,,,Christof Wunderlich,,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Development of Quantum Memory Using Microwave Manipulated Quantum Bits in Ion Traps,01/12/2003,24/04/2005,468460
03/IN3/I402B,Infrastructural Support,Building Grant,,David Cotter,,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,SFI Building Grant,01/12/2003,20/11/2005,4484066
03/RP1/B345,Research Professorship Programme,,,Oliver Dolly,https://orcid.org/0000-0002-0861-5320,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Overactive Nerve Endings in Cholinergic & Nocioceptive Pathways: Structure-Driven Therapeutic Interventions for K+ Channels & Exocytosis,01/12/2003,29/12/2009,2879448
03/CE2/B312,Centres for Science Engineering and Technology Programme,,,Timothy O'Brien,https://orcid.org/0000-0001-9028-5481,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,CSET REMEDI: Regenerative Medicine Institute (REMEDI),01/01/2004,30/06/2009,16117458
03/CE2/I303,Centres for Science Engineering and Technology Programme,Planning,,Kevin T. Ryan,,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,CSET ISERC: Irish Software Engineering Research Centre (ISERC),01/01/2004,24/06/2005,975402
03/IN3/B352,Principal Investigator Programme,,,Paul Murphy,https://orcid.org/0000-0002-1529-6540,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Towards Novel Glycoconjuate Based Therapeutics for Angiogenesis,01/01/2004,09/05/2008,841440
03/IN3/B364,Principal Investigator Programme,,,Gregory Atkins,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Construction & Development of a New Prototype Measles-Mumps-Rubella Vaccine Based on Recombinant RNA,01/01/2004,08/06/2008,744656
03/IN3/B371,Principal Investigator Programme,,,Amir Khan,https://orcid.org/0000-0003-1176-6952,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Structural Basis for the Specificity & Function of RAB Effector Proteins,01/01/2004,10/03/2008,791134
03/IN3/B402C,Principal Investigator Programme,,,Brian McCraith,,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Biomedical Diagnostics Group,01/01/2004,31/12/2007,2386914
03/IN3/B403C,Principal Investigator Programme,,,Ciaran Regan,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Irish Centre for Applied Neurotherapeutics,01/01/2004,10/03/2008,7233517
03/IN3/B373,Principal Investigator Programme,,,Max Dow,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Cyclic-di-GMP Signalling and the Environmental Regulation of Virulence Factor Production in Bacterial Pathogens of Humans and Plants,06/01/2004,15/01/2008,1059776
01/PI.2/C041,Principal Investigator Programme,,,Martyn Pemble,https://orcid.org/0000-0002-2349-4520,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Novel Routes to the Production of Nanoscale Electronic and Photonic Materials via Chemical Self-Assembly and Templated Surface Engineering,01/02/2004,11/03/2008,2098882
02/W/I02b,ETS Walton Visitor Award,,,Atsuo Fukuda,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Extension for an existing Walton Visitor Award for Professor Fukuda,01/02/2004,26/01/2005,121943
